style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Price Momentum,Valuation,Volatility,Volatility,MP
factor_weight,,,,,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,1.0
factor,,,,,6MChgTgtPrcGapEMA,EPSNumRevFY1C,Rev3MFY1C,Rev3MFY2C,RevMagFY1C,AdjIntCov,IntCovRatio,ShareChg,AdjAccruals,AssetTurn,CapExToSales,DepToCapex,ETO,InvToAsset,InvToAstChg1Y,ROAStddev20Q,ROEStddev20Q,SalesToEPSChg,SalesToInvCap,UnexpectedRecChg,3YAvgAnnSalesGrw,DIVIDENDGROWTH,DivperShareGrowth,50DVolSig,STO_6M,OCFEV,90DCV,Beta60M,AGG
457,2026-06-30,601988 CH Equity,CNE000001N05,26746102W,,,,,,,,,,,-0.037037037037037035,-0.02564102564102564,0.007575757575757576,,,,,,0.0031847133757961785,0.010101010101010102,,,,,,,-0.005154639175257732,-0.009900990099009901,-0.0015769120030941183
458,2026-06-30,601990 CH Equity,CNE1000031R9,32741601W,,,,,,,,,-0.017241379310344827,,,,,,,,,,0.0031847133757961785,-0.02,,,,,,,-0.005154639175257732,0.0025,-0.0008339507121100425
459,2026-06-30,601991 CH Equity,CNE000001Q02,21350202W,-0.007633587786259542,,0.010526315789473684,,0.009708737864077669,0.011494252873563218,0.015873015873015872,,0.008771929824561403,,,,0.007575757575757576,,0.013888888888888888,,,0.0625,0.0031847133757961785,0.010101010101010102,0.005319148936170213,,0.01282051282051282,0.05,,0.0064516129032258064,0.01,,0.008047548592973163
460,2026-06-30,601995 CH Equity,CNE1000048J0,32067606W,-0.007633587786259542,,0.010526315789473684,0.010526315789473684,0.009708737864077669,,,,0.008771929824561403,0.006578947368421052,,0.0125,,,,,,,0.0031847133757961785,,,,,,,,-0.005154639175257732,0.0025,0.0016062536640171223
461,2026-06-30,601998 CH Equity,CNE1000000R4,28445801W,0.014285714285714285,,-0.010638297872340425,,-0.00980392156862745,,,,,,-0.037037037037037035,-0.02564102564102564,0.007575757575757576,,,,,,0.0031847133757961785,,,,,,,,,-0.009900990099009901,-0.001834312364201693
462,2026-06-30,603019 CH Equity,CNE100001TW7,31862501W,,,,,,,,,,,,,,,,0.011627906976744186,0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,0.017857142857142856,0.01282051282051282,,0.003355704697986577,,-0.005154639175257732,0.0025,0.0022710569608324696
463,2026-06-30,603083 CH Equity,CNE100002TS3,32590301W,,,,,,,,,,,,,,,,,,,0.0031847133757961785,,0.005319148936170213,,0.01282051282051282,,0.003355704697986577,-0.01282051282051282,0.01,0.0025,0.0010589192111163572
464,2026-06-30,603119 CH Equity,CNE100006M74,35806301W,0.014285714285714285,,,,,,,0.02127659574468085,,,,,-0.022222222222222223,,,,,,-0.012658227848101266,,,0.017857142857142856,,,0.003355704697986577,,0.01,,0.0024034078070258027
465,2026-06-30,603160 CH Equity,CNE100002G84,32266101W,,-0.010869565217391304,,-0.010526315789473684,,,,,,,,,,,,-0.011627906976744186,,,0.0031847133757961785,,0.005319148936170213,0.017857142857142856,0.01282051282051282,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,-0.009900990099009901,0.00026250351539815686
466,2026-06-30,603179 CH Equity,CNE100002YB9,32373801W,,,,,,0.011494252873563218,0.015873015873015872,,-0.017241379310344827,0.006578947368421052,,,0.007575757575757576,-0.058823529411764705,,,,0.0625,0.0031847133757961785,,,,,,0.003355704697986577,,0.01,0.0025,0.0021047119366483947
467,2026-06-30,603228 CH Equity,CNE100002FZ7,32325201W,,,,,,0.011494252873563218,0.015873015873015872,,,0.006578947368421052,,,,,,0.011627906976744186,0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,0.017857142857142856,0.01282051282051282,,0.003355704697986577,0.0064516129032258064,,0.0025,0.004235001710009166
468,2026-06-30,603259 CH Equity,CNE1000031K4,32714001W,,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,,,,-0.017241379310344827,,,,,,,,,,,0.010101010101010102,0.005319148936170213,,,,0.003355704697986577,0.0064516129032258064,,0.0025,0.0026402544406539255
469,2026-06-30,603260 CH Equity,CNE100002V10,32572201W,-0.007633587786259542,-0.010869565217391304,-0.010638297872340425,,-0.00980392156862745,,,-0.012048192771084338,,,,,,,,-0.011627906976744186,-0.011627906976744186,,,,,,,,,,-0.005154639175257732,-0.009900990099009901,-0.00358055160174896
470,2026-06-30,603288 CH Equity,CNE100001SL2,31713601W,,0.011111111111111112,,0.010526315789473684,0.009708737864077669,,,-0.012048192771084338,,,,,,,0.013888888888888888,,,,0.0031847133757961785,,,,0.01282051282051282,,,-0.01282051282051282,,,0.0012602925352325333
471,2026-06-30,603290 CH Equity,CNE100003RN6,33688801W,,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,-0.011627906976744186,-0.016129032258064516,,,,,,,,,,,,-0.012658227848101266,,0.005319148936170213,,,,0.003355704697986577,,-0.005154639175257732,0.0025,-0.003243782327561967
472,2026-06-30,603296 CH Equity,CNE100006M82,35777801W,,-0.010869565217391304,,,,,,,,0.006578947368421052,,,,,,0.011627906976744186,,,0.0031847133757961785,,0.005319148936170213,,0.01282051282051282,,0.003355704697986577,,,,0.0009437423563594473
473,2026-06-30,603298 CH Equity,CNE100002FY0,32317601W,-0.007633587786259542,,,,,,,,,0.006578947368421052,,,0.007575757575757576,,,,,,0.0031847133757961785,,,0.017857142857142856,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,0.0025,0.0011757489110705045
474,2026-06-30,603308 CH Equity,CNE100001SN8,31699001W,0.014285714285714285,,,,,,,,-0.017241379310344827,-0.013157894736842105,,,-0.022222222222222223,,,0.011627906976744186,0.011627906976744186,,-0.012658227848101266,0.010101010101010102,,,,,0.003355704697986577,-0.01282051282051282,0.01,0.0025,0.00014685618001044533
475,2026-06-30,603338 CH Equity,CNE1000023M7,31944801W,0.014285714285714285,,,,,,,,,,,,-0.022222222222222223,,,,,,-0.012658227848101266,,,,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,0.0025,0.00027824761857842375
476,2026-06-30,603345 CH Equity,CNE100002YQ7,32356401W,0.014285714285714285,0.011111111111111112,,0.010526315789473684,0.009708737864077669,-0.011627906976744186,,-0.012048192771084338,0.008771929824561403,0.006578947368421052,,,0.007575757575757576,,0.013888888888888888,,,,0.0031847133757961785,,,,-0.02564102564102564,,,0.0064516129032258064,,,0.0009630124459898344
477,2026-06-30,603369 CH Equity,CNE100001TH8,31795301W,-0.007633587786259542,-0.010869565217391304,,,,,,,-0.017241379310344827,-0.013157894736842105,-0.037037037037037035,-0.02564102564102564,-0.022222222222222223,-0.058823529411764705,-0.027777777777777776,,,,-0.012658227848101266,,,,,,,,,,-0.005337320346623669
478,2026-06-30,603392 CH Equity,CNE100004090,33814901W,,,,,,,,,0.008771929824561403,,-0.037037037037037035,-0.02564102564102564,,,,-0.011627906976744186,-0.011627906976744186,,,0.010101010101010102,-0.020833333333333332,,,,-0.023255813953488372,-0.01282051282051282,,0.0025,-0.003947556179036277
479,2026-06-30,603486 CH Equity,CNE1000031N8,32732601W,,,,,,,,,,0.006578947368421052,,,0.007575757575757576,-0.058823529411764705,,-0.011627906976744186,-0.011627906976744186,-0.06666666666666667,0.0031847133757961785,,,,,,-0.023255813953488372,0.0064516129032258064,,0.0025,-0.0034081491117647503
480,2026-06-30,603501 CH Equity,CNE100002XM8,32414701W,,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,-0.011627906976744186,-0.016129032258064516,,,0.006578947368421052,,,,,,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,,0.01282051282051282,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,0.0025,-0.002357775178285703
481,2026-06-30,603516 CH Equity,CNE100002SP1,32649601W,,,,,,,,,,-0.013157894736842105,,,,,,,,,-0.012658227848101266,,-0.020833333333333332,0.017857142857142856,0.01282051282051282,,0.003355704697986577,-0.01282051282051282,,0.0025,-0.0004028592051831464
482,2026-06-30,603568 CH Equity,CNE1000023N5,31977701W,0.014285714285714285,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,0.011494252873563218,,0.02127659574468085,0.008771929824561403,-0.013157894736842105,,,-0.022222222222222223,,,,,,-0.012658227848101266,,,0.017857142857142856,,,0.003355704697986577,0.0064516129032258064,0.01,-0.009900990099009901,0.0007279765368341357
483,2026-06-30,603596 CH Equity,CNE1000030Y7,32709701W,-0.007633587786259542,-0.010869565217391304,,,,-0.011627906976744186,-0.016129032258064516,,-0.017241379310344827,,,,0.007575757575757576,-0.058823529411764705,,,0.011627906976744186,,0.0031847133757961785,,,,,,0.003355704697986577,,-0.005154639175257732,0.0025,-0.003253840817022855
484,2026-06-30,603605 CH Equity,CNE100002TP9,32595101W,-0.007633587786259542,,,,,,,0.02127659574468085,,0.006578947368421052,0.037037037037037035,,0.007575757575757576,,0.013888888888888888,,,,0.0031847133757961785,,,,0.01282051282051282,,,0.0064516129032258064,,,0.0029650924154489
485,2026-06-30,603606 CH Equity,CNE100001T23,31851701W,,,,,,-0.011627906976744186,,-0.012048192771084338,,0.006578947368421052,,,0.007575757575757576,,-0.027777777777777776,-0.011627906976744186,,,0.0031847133757961785,-0.02,,,,,-0.023255813953488372,,-0.005154639175257732,-0.009900990099009901,-0.003782046541169028
486,2026-06-30,603659 CH Equity,CNE100002TX3,32579001W,,,,,,0.011494252873563218,0.015873015873015872,,,,,,,,,,,,,,,,,,,,,0.0025,0.001400027784392957
487,2026-06-30,603799 CH Equity,CNE100001VW3,31912901W,0.014285714285714285,,0.010526315789473684,0.010526315789473684,0.009708737864077669,0.011494252873563218,,-0.012048192771084338,-0.017241379310344827,,,,0.007575757575757576,,-0.027777777777777776,,,,0.0031847133757961785,,,-0.017857142857142856,,,0.003355704697986577,,,0.0025,0.0008093249289100815
488,2026-06-30,603806 CH Equity,CNE100001VX1,31833601W,,,,,,-0.011627906976744186,,,,0.006578947368421052,,,,,,,,,0.0031847133757961785,,-0.020833333333333332,,0.01282051282051282,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,0.0025,-0.0003819673268845873
489,2026-06-30,603816 CH Equity,CNE100002GF7,32265001W,,,0.010526315789473684,0.010526315789473684,0.009708737864077669,-0.011627906976744186,-0.016129032258064516,,,0.006578947368421052,,0.0125,0.007575757575757576,,,,,,0.0031847133757961785,,,,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,0.0025,0.0010977694501643162
490,2026-06-30,603893 CH Equity,CNE100003RK2,33774001W,,,0.010526315789473684,,,,-0.016129032258064516,,,0.006578947368421052,,,,,,-0.011627906976744186,,,0.0031847133757961785,,0.005319148936170213,0.017857142857142856,0.01282051282051282,,0.003355704697986577,,-0.005154639175257732,0.0025,0.0014187463724337007
491,2026-06-30,603939 CH Equity,CNE100001TS5,31925501W,,0.011111111111111112,,,,-0.011627906976744186,-0.016129032258064516,,0.008771929824561403,0.006578947368421052,0.037037037037037035,0.0125,0.007575757575757576,,,,,,0.0031847133757961785,,,,0.01282051282051282,,,0.0064516129032258064,,,0.00169911716560855
492,2026-06-30,603979 CH Equity,CNE1000022P2,31999701W,-0.007633587786259542,0.011111111111111112,,,,,,-0.012048192771084338,,,,,,,,,,,,,,,,,,,,0.0025,-0.0002845625412455816
493,2026-06-30,603986 CH Equity,CNE1000030S9,32212201W,,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,,,,,,,,,,,-0.011627906976744186,,,0.0031847133757961785,,0.005319148936170213,0.017857142857142856,0.01282051282051282,,0.003355704697986577,,,0.0025,0.003748707640044129
494,2026-06-30,603993 CH Equity,CNE100001NR0,28453202W,-0.007633587786259542,,,,,-0.011627906976744186,-0.016129032258064516,-0.012048192771084338,,,,,,,,,,,,,,,,,,,,0.0025,-0.002106501831081205
495,2026-06-30,605117 CH Equity,CNE1000052S3,34754501W,-0.007633587786259542,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,,,-0.012048192771084338,,0.006578947368421052,,,0.007575757575757576,,,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,,,0.017857142857142856,,,0.003355704697986577,,0.01,0.0025,0.00249721961340829
496,2026-06-30,605499 CH Equity,CNE100005576,34875601W,,,,,,,-0.016129032258064516,,,0.006578947368421052,-0.037037037037037035,-0.02564102564102564,0.007575757575757576,0.058823529411764705,0.013888888888888888,,,,0.0031847133757961785,,,,,,,,,,-0.00018576065800398285
497,2026-06-30,688002 CH Equity,CNE100003MX6,33290501W,,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,0.011494252873563218,0.015873015873015872,,,0.006578947368421052,,,,,,,,,0.0031847133757961785,,0.005319148936170213,,,,0.003355704697986577,0.0064516129032258064,,0.0025,0.004275262383021879
498,2026-06-30,688008 CH Equity,CNE100003MN7,34655901W,,0.011111111111111112,,0.010526315789473684,,,,,,,,,,,,,,,-0.012658227848101266,,0.005319148936170213,0.017857142857142856,0.01282051282051282,,0.003355704697986577,,0.01,0.0025,0.003181126354246007
499,2026-06-30,688012 CH Equity,CNE100003MM9,33303201W,,0.011111111111111112,,,,,,,,,,,,,,0.011627906976744186,0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,,,,0.003355704697986577,,,0.0025,0.0015954991070144756
500,2026-06-30,688019 CH Equity,CNE100003ML1,33304501W,,,,,,-0.011627906976744186,-0.016129032258064516,,,,,,,,,,,,0.0031847133757961785,,0.005319148936170213,,0.01282051282051282,,0.003355704697986577,,-0.005154639175257732,-0.009900990099009901,-0.0009328952759975851
501,2026-06-30,688036 CH Equity,CNE100003P74,33374501W,,,,-0.010526315789473684,,,,,,0.006578947368421052,,,,,,,,,0.0031847133757961785,,0.005319148936170213,-0.017857142857142856,-0.02564102564102564,,0.003355704697986577,-0.01282051282051282,-0.005154639175257732,0.0025,-0.0026477510046926055
502,2026-06-30,688037 CH Equity,CNE100005X23,33665101W,,,,,,,,,,-0.013157894736842105,,,,,,,,,0.0031847133757961785,,0.005319148936170213,,,,0.003355704697986577,-0.01282051282051282,,0.0025,-0.00028491505696303775
503,2026-06-30,688041 CH Equity,CNE100005PT2,35397101W,,,,,,-0.011627906976744186,-0.016129032258064516,,,,,,,,,,,,0.0031847133757961785,,0.005319148936170213,0.017857142857142856,0.01282051282051282,,0.003355704697986577,-0.01282051282051282,,-0.009900990099009901,-0.0004551796811792404
504,2026-06-30,688047 CH Equity,CNE100005QH5,35346801W,,,,,,0.011494252873563218,0.015873015873015872,,,-0.013157894736842105,,,,,,-0.011627906976744186,-0.011627906976744186,,-0.012658227848101266,,-0.020833333333333332,,,,0.003355704697986577,-0.01282051282051282,-0.005154639175257732,0.0025,-0.0012841537586127045
505,2026-06-30,688048 CH Equity,CNE100005ZH6,35290901W,,,,,,,,,,-0.013157894736842105,,,,,,,,,-0.012658227848101266,,0.005319148936170213,0.017857142857142856,0.01282051282051282,,0.003355704697986577,-0.01282051282051282,0.01,-0.009900990099009901,0.0007104916419140309
506,2026-06-30,688065 CH Equity,CNE100004447,18769301W,-0.007633587786259542,,,,,,,-0.012048192771084338,,,,,,,,0.011627906976744186,0.011627906976744186,,,,,,,,,,-0.005154639175257732,0.0025,-0.000562522768464808
507,2026-06-30,688072 CH Equity,CNE100005998,35309601W,,0.011111111111111112,,0.010526315789473684,,0.011494252873563218,0.015873015873015872,,,,,,,,,0.011627906976744186,,,0.0031847133757961785,,0.005319148936170213,,,,0.003355704697986577,,0.01,-0.009900990099009901,0.003016965661202327
508,2026-06-30,688082 CH Equity,CNE100004ZD8,35106701W,,-0.010869565217391304,-0.010638297872340425,,-0.00980392156862745,,,,,,,,,,,,,,0.0031847133757961785,,0.005319148936170213,,,,0.003355704697986577,-0.01282051282051282,,0.0025,-0.001478531439175394
509,2026-06-30,688099 CH Equity,CNE100003LZ3,33319901W,,,,,,,,,,0.006578947368421052,,,,,,,,,0.0031847133757961785,,0.005319148936170213,,,,0.003355704697986577,-0.01282051282051282,,0.0025,0.0001262695395719479
510,2026-06-30,688110 CH Equity,CNE1000055X6,35143501W,,,,,,,0.015873015873015872,,,-0.013157894736842105,,,,,,-0.011627906976744186,-0.011627906976744186,,-0.012658227848101266,,0.005319148936170213,-0.017857142857142856,-0.02564102564102564,,0.003355704697986577,-0.01282051282051282,,0.0025,-0.0023944018452656613
511,2026-06-30,688111 CH Equity,CNE100003PM2,33547701W,,0.011111111111111112,0.010526315789473684,,0.009708737864077669,,,,,,,,,,,,,,0.0031847133757961785,,0.005319148936170213,,,,0.003355704697986577,0.0064516129032258064,,0.0025,0.002361939631551659
512,2026-06-30,688120 CH Equity,CNE100005QL7,35344301W,,-0.010869565217391304,,,,,,,,,,,,,,0.011627906976744186,,,0.0031847133757961785,,0.005319148936170213,,0.01282051282051282,,0.003355704697986577,,,-0.009900990099009901,0.0003425720585210144
513,2026-06-30,688122 CH Equity,CNE100003MF3,33282901W,,,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,0.015873015873015872,,,,,,,,,,,,,,,,,,,,,0.0025,-0.0005904147851241014
514,2026-06-30,688126 CH Equity,CNE1000040F5,33825701W,,-0.010869565217391304,-0.010638297872340425,,-0.00980392156862745,,,,,-0.013157894736842105,,,,,,,,,-0.012658227848101266,,0.005319148936170213,,,,0.003355704697986577,-0.01282051282051282,,0.0025,-0.0020827160888825563
515,2026-06-30,688169 CH Equity,CNE100003R80,33730101W,,,,-0.010526315789473684,,,,,-0.017241379310344827,0.006578947368421052,,,0.007575757575757576,-0.058823529411764705,,,,0.0625,0.0031847133757961785,,,-0.017857142857142856,,,0.003355704697986577,,0.01,0.0025,-0.0005086025921376137
516,2026-06-30,688180 CH Equity,CNE1000041Z1,33015805W,-0.007633587786259542,,,,,,,,,,-0.037037037037037035,-0.02564102564102564,,,,,,,,,0.005319148936170213,,,,0.003355704697986577,-0.01282051282051282,,0.0025,-0.0017407587640332397
517,2026-06-30,688183 CH Equity,CNE100005428,34709601W,,0.011111111111111112,,,,0.011494252873563218,0.015873015873015872,,,0.006578947368421052,,,,,,,,,0.0031847133757961785,,0.005319148936170213,0.017857142857142856,0.01282051282051282,,0.003355704697986577,,,0.0025,0.003968919041293805
518,2026-06-30,688187 CH Equity,CNE100004QK2,28208205W,-0.007633587786259542,,,,,,,,,,,,-0.022222222222222223,,-0.027777777777777776,0.011627906976744186,0.011627906976744186,,-0.012658227848101266,0.010101010101010102,,0.017857142857142856,,,0.003355704697986577,,-0.005154639175257732,-0.009900990099009901,-0.000679651284346562
519,2026-06-30,688188 CH Equity,CNE100003LY6,33321201W,,0.011111111111111112,,-0.010526315789473684,,,-0.016129032258064516,,,-0.013157894736842105,,,,,,,0.011627906976744186,,-0.012658227848101266,,0.005319148936170213,,0.01282051282051282,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,0.0025,0.00016135409401702068
520,2026-06-30,688195 CH Equity,CNE1000053F8,34706401W,,,,,,-0.011627906976744186,-0.016129032258064516,,,,,,,,,0.011627906976744186,0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,-0.017857142857142856,-0.02564102564102564,,0.003355704697986577,,0.01,0.0025,-0.0017966663398106242
521,2026-06-30,688213 CH Equity,CNE100005QT0,35343101W,,,,,,0.011494252873563218,0.015873015873015872,,,0.006578947368421052,,,,,,,,,0.0031847133757961785,,0.005319148936170213,,0.01282051282051282,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,0.0025,0.002671828185921859
522,2026-06-30,688220 CH Equity,CNE100005RF7,35190301W,,,,,-0.00980392156862745,,,,,,,,,,,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,,0.01282051282051282,,0.003355704697986577,-0.01282051282051282,,0.0025,-0.00035388590078553727
523,2026-06-30,688223 CH Equity,CNE100005R96,35201601W,,,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,,,,,,,,,-0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,-0.017857142857142856,-0.02564102564102564,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,-0.009900990099009901,-0.0036632051811234805
524,2026-06-30,688234 CH Equity,CNE100005RH3,35188401W,,,,,-0.00980392156862745,,,,,-0.013157894736842105,,,,,,,0.011627906976744186,,-0.012658227848101266,,0.005319148936170213,0.017857142857142856,0.01282051282051282,,0.003355704697986577,,0.01,0.0025,0.0016754388310185483
525,2026-06-30,688235 CH Equity,CNE100005XT6,02637605W,,0.011111111111111112,,,0.009708737864077669,,,,0.008771929824561403,,,,,,,-0.011627906976744186,-0.011627906976744186,,,0.010101010101010102,0.005319148936170213,,,,0.003355704697986577,0.0064516129032258064,,0.0025,0.0017108605144077057
526,2026-06-30,688249 CH Equity,CNE1000060L1,35660501W,,,,,,,,,,-0.013157894736842105,,,,,,,,,-0.012658227848101266,,0.005319148936170213,,0.01282051282051282,,0.003355704697986577,0.0064516129032258064,,,0.0007721778553736716
527,2026-06-30,688271 CH Equity,CNE100005PN5,35426501W,-0.007633587786259542,,,0.010526315789473684,,,,,,,-0.037037037037037035,-0.02564102564102564,,,,,,,,0.010101010101010102,0.005319148936170213,,,,0.003355704697986577,,,0.0025,-0.0004359386074081269
528,2026-06-30,688303 CH Equity,CNE100004P24,34971101W,,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,0.015873015873015872,,,-0.013157894736842105,,,,,,-0.011627906976744186,-0.011627906976744186,,-0.012658227848101266,,-0.020833333333333332,-0.017857142857142856,-0.02564102564102564,,0.003355704697986577,-0.01282051282051282,-0.005154639175257732,0.0025,-0.0058230830485627985
529,2026-06-30,688313 CH Equity,CNE100004454,33925301W,,,,0.010526315789473684,,,,,,0.006578947368421052,,,,,,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,,,,-0.023255813953488372,,0.01,0.0025,-4.2509483781497456e-05
530,2026-06-30,688331 CH Equity,CNE100005B03,34408204W,0.014285714285714285,,0.010526315789473684,0.010526315789473684,0.009708737864077669,,,,-0.017241379310344827,,,0.0125,,,,-0.011627906976744186,-0.011627906976744186,,,0.010101010101010102,0.005319148936170213,,,,0.003355704697986577,-0.01282051282051282,,0.0025,0.0016616036395628606
531,2026-06-30,688347 CH Equity,CNE100006M90,31849305W,,,,,,0.011494252873563218,,,,-0.013157894736842105,,,,,,,,,-0.012658227848101266,,0.005319148936170213,,,,0.003355704697986577,,,,0.0004075901796101008
532,2026-06-30,688361 CH Equity,CNE100005ZD5,35673901W,,0.011111111111111112,,,,-0.011627906976744186,-0.016129032258064516,,,-0.013157894736842105,,,,,,,,,0.0031847133757961785,,0.005319148936170213,-0.017857142857142856,-0.02564102564102564,,0.003355704697986577,-0.01282051282051282,,,-0.0032213514797302294
533,2026-06-30,688375 CH Equity,CNE100005Q55,35398201W,,,,,,-0.011627906976744186,-0.016129032258064516,,,-0.013157894736842105,,,,,,0.011627906976744186,0.011627906976744186,,-0.012658227848101266,,-0.020833333333333332,,,,0.003355704697986577,,-0.005154639175257732,0.0025,-0.0022981456910283232
534,2026-06-30,688385 CH Equity,CNE100004PL2,24796905W,,,,,,,,,,,,,,,,-0.011627906976744186,,,0.0031847133757961785,,0.005319148936170213,,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,-0.009900990099009901,-0.00017257953614702775
535,2026-06-30,688387 CH Equity,CNE100005P31,35460701W,,,,,-0.00980392156862745,,0.015873015873015872,,,,,,,,,,,,0.0031847133757961785,,-0.020833333333333332,-0.017857142857142856,-0.02564102564102564,,0.003355704697986577,,,0.0025,-0.00239021516878155
536,2026-06-30,688396 CH Equity,CNE100003S06,33738301W,,,,,,,,,,,,,,,,,,,0.0031847133757961785,,0.005319148936170213,-0.017857142857142856,-0.02564102564102564,,0.003355704697986577,0.0064516129032258064,,0.0025,-0.0011463873923022038
537,2026-06-30,688411 CH Equity,,36563501W,-0.007633587786259542,-0.010869565217391304,0.010526315789473684,0.010526315789473684,0.009708737864077669,0.011494252873563218,,-0.012048192771084338,,0.006578947368421052,,,0.007575757575757576,,0.013888888888888888,,-0.011627906976744186,,0.0031847133757961785,0.010101010101010102,,0.017857142857142856,,,0.003355704697986577,,,,0.0021617696720404637
538,2026-06-30,688469 CH Equity,CNE1000060N7,35665701W,,,,,0.009708737864077669,,,,,-0.013157894736842105,,,,,,0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,-0.017857142857142856,-0.02564102564102564,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,,-0.001324224610750623
539,2026-06-30,688472 CH Equity,CNE100006KH6,35692601W,,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,,,,,,,,,,,0.0031847133757961785,,-0.020833333333333332,,,,-0.023255813953488372,0.0064516129032258064,-0.005154639175257732,,-0.003900694595063701
540,2026-06-30,688498 CH Equity,CNE100005VF9,35528101W,,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,,,,,-0.013157894736842105,,,,,,,,,-0.012658227848101266,,0.005319148936170213,0.017857142857142856,0.01282051282051282,,-0.023255813953488372,,0.01,0.0025,0.0026081065866437707
541,2026-06-30,688506 CH Equity,CNE100006FN4,35558801W,,,,,,,,,,,,,,,,-0.011627906976744186,-0.011627906976744186,,,0.010101010101010102,0.005319148936170213,,,,0.003355704697986577,-0.01282051282051282,,0.0025,-0.0003511989210933275
542,2026-06-30,688521 CH Equity,CNE100004413,33929301W,,,0.010526315789473684,,0.009708737864077669,,,,,,,,,,,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,,,,0.003355704697986577,-0.01282051282051282,,0.0025,0.0004532292717264765
543,2026-06-30,688525 CH Equity,CNE100005VN3,35555001W,,,0.010526315789473684,0.010526315789473684,0.009708737864077669,0.011494252873563218,0.015873015873015872,,,0.006578947368421052,,,,,,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,,0.01282051282051282,,0.003355704697986577,-0.01282051282051282,0.01,0.0025,0.0034362632269194344
544,2026-06-30,688578 CH Equity,CNE100005XJ7,34554801W,,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,,,,-0.017241379310344827,,0.037037037037037035,-0.02564102564102564,,,,-0.011627906976744186,-0.011627906976744186,,,,0.005319148936170213,,,,0.003355704697986577,0.0064516129032258064,,0.0025,0.0021827370807641975
545,2026-06-30,688608 CH Equity,CNE100005XM1,34600801W,,,,-0.010526315789473684,,,,,,,,,,,,,,,-0.012658227848101266,,0.005319148936170213,0.017857142857142856,0.01282051282051282,,0.003355704697986577,0.0064516129032258064,,0.0025,0.001507120794325511
546,2026-06-30,688615 CH Equity,,36359101W,,0.011111111111111112,,,,,,,,,,,,,,,,,0.0031847133757961785,,0.005319148936170213,,,,0.003355704697986577,0.0064516129032258064,,,0.0012962343250266964
